"","Galega","Cobrancosa","Arbequina","CordovilTM","VerdealTM","Madural","Picual","CordovilSe","results_galega","results_cobrancosa","results_arbequina","results_picual","results_cordovilTM","results_cordovilSE","results_madural","results_verdeal","bio2","bio3","bio13","bio15","nffd_wgs84","eref_wgs84","OCD","pH","Sand","TRI","TWI"
"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.88264751434326,41.4268074035645,110.507431030273,62.1138763427734,364.861450195312,855.45361328125,167.313598632812,25.0900363922119,246.956085205078,10.0216217041016,10.2738037109375
"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.74887800216675,40.8168563842773,113.962776184082,60.3396759033203,363.972106933594,833.155944824219,351.224822998047,50.3082008361816,448.425842285156,15.9835987091064,9.64515686035156
"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.66877174377441,41.5903625488281,113.285369873047,63.0154991149902,364.947479248047,889.948791503906,134.769866943359,18.8150615692139,182.116027832031,12.4576663970947,9.98391914367676
"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.60926294326782,40.8927764892578,117.22395324707,61.7679328918457,364.030944824219,864.636779785156,270.224182128906,41.2599029541016,301.159881591797,12.9841327667236,9.8805980682373
"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62222576141357,42.6708793640137,114.520011901855,65.5556259155273,365,955.852478027344,352.084564208984,50.1272659301758,514.490661621094,12.6327285766602,9.99776268005371
"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.84027433395386,41.4649353027344,114.35213470459,65.2709426879883,365,954.430480957031,175.679809570312,26.196662902832,306.091644287109,7.26386451721191,10.7405366897583
"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.73837900161743,40.4375114440918,116.223335266113,64.2714004516602,365.000030517578,938.190307617188,72.1332931518555,10.5581912994385,104.849166870117,12.4475231170654,9.89364814758301
"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.08370018005371,40.9517517089844,115.602462768555,63.4993629455566,364.956390380859,917.534118652344,158.788635253906,22.4679737091064,199.485214233398,14.2020807266235,9.81741333007812
"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.83300590515137,43.1652603149414,115.39151763916,64.7890930175781,365,977.927612304688,298.291290283203,44.5384826660156,473.880706787109,6.28117609024048,10.9988574981689
"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.89019966125488,41.5841217041016,108.905426025391,61.5568389892578,364.766693115234,818.360900878906,363.831604003906,55.7823448181152,520.90087890625,14.401704788208,10.0370826721191
"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5620379447937,41.5898284912109,105.113868713379,61.3946189880371,364.981689453125,797.841491699219,363.144470214844,54.1284370422363,562.631652832031,17.713134765625,9.47257614135742
"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.38288307189941,40.4191703796387,115.891128540039,61.2887916564941,363.860504150391,840.691528320312,375.725524902344,56.5275192260742,426.6484375,18.9180240631104,9.31877994537354
